Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,15903.4,15289.6,15910.3,15298,9577.48535,65687.28125,334.32983,-47.20639,1.08102,3025.33203,68283.73438,6152,1,-1,-5,0,0,1114.49639,7.65681,15903.4,15289.6,15910.3,15298
405/647,15913.5,15287.5,15911,15297.9,3833.0271,21104.09766,299.55231,-30.73132,1.01267,3074.88818,24964.48438,4890,1,-1,-6,0,0,358.06689,16.41279,15913.5,15287.5,15911,15297.9
405/647,15796.8,15209.3,15912,15298.5,4933.65332,33966.91406,334.96848,-67.72792,1.1057,2374.38037,35990.35938,43854,1,-1,-2,0,0,576.30644,12.08109,15796.8,15209.3,15912,15298.5
405/647,15926.6,15281.6,15927.3,15293.6,10872.78906,76429.99219,338.47116,71.67503,1.00478,3334.04614,79766.73438,4085,1,-1,-4,0,0,1296.76475,7.12645,15926.6,15281.6,15927.3,15293.6
405/647,15914.7,15266.2,15932.9,15290.8,3293.39966,25170.0625,352.92316,71.17494,1.26511,2476.29907,28262.34375,10874,1,-1,5,0,0,427.0529,17.2315,15914.7,15266.2,15932.9,15290.8
405/647,15924.9,15290.3,15932.2,15298.4,4383.98779,24327.01758,300.72531,81.97121,1.03082,2778.73364,26876.04688,6162,1,-1,-4,0,0,412.74921,14.09402,15924.9,15290.3,15932.2,15298.4
405/647,15937.6,15288.3,15935.1,15298.7,3981.98315,28635.11914,342.34186,-88.60869,1.0517,3054.73364,31220.04688,4891,1,-1,5,0,0,485.84348,15.79589,15937.6,15288.3,15935.1,15298.7
405/647,15811.6,15205.1,15906.3,15298.7,4427.16455,24867.56445,302.56177,8.18039,1.10499,2437.12231,28191.00781,40063,1,-1,5,0,0,421.92051,13.36349,15811.6,15205.1,15906.3,15298.7
405/647,15902.8,15298.1,15910,15306.3,6350.38672,33149.16406,291.67313,44.75758,1.26852,2936.67651,35647.84375,6159,1,-1,5,0,0,562.43192,10.55772,15902.8,15298.1,15910,15306.3
405/647,15865,15262.5,15911.6,15301.9,4817.62793,27534.07422,305.19601,44.0004,1.19584,3176.64429,30502.4375,16352,1,-1,6,0,0,467.16238,13.62758,15865,15262.5,15911.6,15301.9
405/647,15862.1,15262.9,15912.3,15301.1,4644.03369,25452.04492,298.8642,-5.44664,1.17128,2984.34229,28209.23438,18359,1,-1,7,0,0,431.83721,13.76203,15862.1,15262.9,15912.3,15301.1
405/647,15877.3,15266.7,15911.2,15307.8,3485.8291,26502.56055,352.00681,36.58931,1.14706,3410.14282,30011,13366,1,-1,-5,0,0,449.66099,18.5165,15877.3,15266.7,15911.2,15307.8
405/647,15891.3,15269.8,15917.5,15309.7,10039.60742,72849.96094,343.8876,-80.19902,1.03783,3677.68677,76328.34375,13858,1,-1,5,0,0,1236.02343,7.78766,15891.3,15269.8,15917.5,15309.7
405/647,15849.4,15247.6,15918.7,15305,5179.68799,34895.6875,331.35559,77.38348,1.09053,2856.25122,38236.6875,25540,1,-1,6,0,0,592.06466,12.33261,15849.4,15247.6,15918.7,15305
405/647,15929.6,15286.9,15930.3,15298.8,10247.58594,82625.89844,362.4996,81.40787,1.06617,3460.94189,86153.84375,4083,1,-1,5,0,0,1401.88883,7.52141,15929.6,15286.9,15930.3,15298.8
405/647,15904,15268.4,15934.7,15301.1,3737.23853,20826.3125,301.36374,-21.59912,1.02942,3341.90698,25545.5625,12995,1,-1,-3,0,0,353.3538,17.31556,15904,15268.4,15934.7,15301.1
405/647,15912.3,15266.2,15932.1,15304.3,5118.04932,30362.70313,310.94116,38.42531,1.16103,2450.02417,34475.8125,11798,1,-1,6,0,0,515.15488,11.86538,15912.3,15266.2,15932.1,15304.3
405/647,15934.3,15295.1,15934.9,15306.9,3791.39258,18316.98828,280.60013,-62.1656,1.07461,3130.72168,21373.64063,4081,1,-1,6,0,0,310.77885,16.70731,15934.3,15295.1,15934.9,15306.9
405/647,15810.9,15222.4,15927.1,15310.6,4443.46338,35920.73438,362.97107,-56.91554,1.23295,2154.39478,40554.65625,44393,1,-1,9,0,0,609.45632,12.73647,15810.9,15222.4,15927.1,15310.6
405/647,15891.6,15303.3,15898.6,15311.6,5045.32422,36898.88672,345.24097,79.3621,1.03599,2794.48438,40795.26563,6154,1,-1,8,0,0,626.05234,12.50267,15891.6,15303.3,15898.6,15311.6
405/647,15854.8,15299.8,15875.6,15312.6,4314.48145,33914.375,357.92154,32.51655,1.05415,2845.12256,36345,8944,1,-1,-5,0,0,575.41503,14.35232,15854.8,15299.8,15875.6,15312.6
405/647,15859.1,15271.8,15885.4,15311.8,5249.04199,30233.58594,306.38327,32.49451,1.15513,3660.87085,36214.32813,13861,1,-1,-3,0,0,512.96418,13.31804,15859.1,15271.8,15885.4,15311.8
405/647,15861.6,15294.8,15881.3,15312.6,7755.83594,50630.54297,326.17615,-3.37486,1.0553,2798.41406,53249.71875,7886,1,-1,6,0,0,859.03323,8.83596,15861.6,15294.8,15881.3,15312.6
405/647,15861.1,15295.5,15881,15313.3,5558.16699,41981.46094,350.85138,39.283,1.1348,2518.84106,44612.78906,7888,1,-1,6,0,0,712.28685,11.15418,15861.1,15295.5,15881,15313.3
405/647,15853,15275.9,15894.7,15313.5,4180.88721,26208.69141,319.63083,80.07936,1.03284,3405.60474,31322.375,15332,1,-1,-4,0,0,444.675,15.78408,15853,15275.9,15894.7,15313.5
405/647,15798.3,15283.9,15859.6,15316.5,4997.37939,33536.78516,330.71188,76.39615,1.27048,2805.14819,36129.73438,19266,1,-1,6,0,0,569.00857,12.63151,15798.3,15283.9,15859.6,15316.5
405/647,15734.5,15233.8,15838,15321.6,4403.64502,38170.08203,375.85092,14.05503,1.22606,2263.36816,42442.96094,38354,1,-1,10,0,0,647.62033,13.03044,15734.5,15233.8,15838,15321.6
405/647,15848.2,15304.1,15865.2,15322.5,3423.71997,23420.54492,333.89478,73.04196,1.1613,2678.06396,26673.85938,7050,1,-1,6,0,0,397.36936,17.16621,15848.2,15304.1,15865.2,15322.5
405/647,15764,15234.3,15867.5,15322.1,4201.80664,28404.0293,331.91904,86.82416,1.14809,2589.42847,31422.00781,38353,1,-1,6,0,0,481.92264,14.22239,15764,15234.3,15867.5,15322.1
405/647,15851.6,15304.1,15871.5,15321.9,4309.5957,23398.9043,297.46765,-16.47783,1.10389,2522.21436,26466.5,7889,1,-1,6,0,0,397.00219,13.83373,15851.6,15304.1,15871.5,15321.9
405/647,15826.2,15249.5,15884.3,15316,5507.58984,37074.69531,331.22128,46.66884,1.17541,2720.89355,41037.21875,21218,1,-1,7,0,0,629.03523,11.53438,15826.2,15249.5,15884.3,15316
405/647,15866.2,15269.7,15890.5,15315.5,3408.24634,17672.97852,290.70306,-72.79453,1.06202,3516.98364,20534.79688,12283,1,-1,6,0,0,299.85212,19.18382,15866.2,15269.7,15890.5,15315.5
405/647,15869.5,15277.6,15895.9,15317.7,3643.05347,15307.83105,261.68829,-47.75702,1.28871,3771.66064,18842.625,13863,1,-1,6,0,0,259.72338,18.62127,15869.5,15277.6,15895.9,15317.7
405/647,15824.5,15286.7,15886.6,15318.4,3561.21558,28612.25781,361.85715,45.79832,1.06516,2915.85962,30529.875,19443,1,-1,-2,0,0,485.45559,17.09932,15824.5,15286.7,15886.6,15318.4
405/647,15794.3,15224.7,15888.8,15318.4,4381.32373,24787.68359,303.65158,-69.61763,1.16867,2410.61694,27189.77344,40059,1,-1,6,0,0,420.56519,13.42949,15794.3,15224.7,15888.8,15318.4
405/647,15787.7,15227.5,15882.5,15321.1,5300.9375,30680.44922,307.12469,53.90166,1.04615,2366.89502,32954.14063,40065,1,-1,-3,0,0,520.54598,11.41066,15787.7,15227.5,15882.5,15321.1
