Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,13048.3,10448,13148.2,10521.6,3843.625,16787.71289,266.7998,0,1.27576,2541.55664,19987.72656,33942,1,-1,10,0,0,284.83209,15.32977,13048.3,10448,13148.2,10521.6
405/647,13076.2,10456.2,13149.4,10523.9,5553.44727,20582.93164,245.77206,70.84789,1.13542,2611.37378,23383.6875,28106,1,-1,5,0,0,349.22443,11.42705,13076.2,10456.2,13149.4,10523.9
405/647,13080.7,10465.2,13152.5,10521,12328.45313,66151.6875,295.71707,5.35327,1.07973,2969.35815,70190.45313,25627,1,-1,5,0,0,1122.37584,6.33408,13080.7,10465.2,13152.5,10521
405/647,13116.7,10479.7,13157.9,10522.2,8883.99609,46848.15625,293.15839,19.51333,1.08479,3325.49536,50392.73438,16691,1,-1,-4,0,0,794.85861,8.37464,13116.7,10479.7,13157.9,10522.2
405/647,13123.1,10491.4,13156.9,10524.5,3145.37183,25329.81641,362.27658,0.49353,1.09681,3043.97412,28011.26563,14722,1,-1,5,0,0,429.7634,19.4028,13123.1,10491.4,13156.9,10524.5
405/647,13103.8,10470.6,13158.6,10522.8,11970.20703,54956.04297,273.53766,-21.20851,1.06509,3365.0835,59274.90625,22533,1,-1,5,0,0,932.42269,6.69916,13103.8,10470.6,13158.6,10522.8
405/647,13087,10475.7,13149.8,10525.7,3258.20923,10383.88184,227.90331,-30.64322,1.06436,2723.4458,13249.15625,24248,1,-1,7,0,0,176.18021,18.21854,13087,10475.7,13149.8,10525.7
405/647,13103.1,10474.3,13158,10526.6,15459.99805,59333.73438,250.09576,-6.99397,1.0896,3408.58228,63856.46875,22534,1,-1,5,0,0,1006.69767,5.59758,13103.1,10474.3,13158,10526.6
405/647,13104.5,10474.3,13159.3,10526.6,6451.51123,31976.57031,284.21399,-36.98955,1.0535,2989.33447,35799.60938,22538,1,-1,5,0,0,542.53688,10.4906,13104.5,10474.3,13159.3,10526.6
405/647,13098.2,10454.2,13161.1,10504.1,8228.33496,36603.62109,269.25653,-25.35452,1.17753,2986.91309,40027.26563,24249,1,-1,8,0,0,621.04266,8.65682,13098.2,10454.2,13161.1,10504.1
405/647,13010,10395.5,13170.9,10485.2,4628.92139,22393.2793,280.78842,-0.00049,1.07808,2623.00391,24515.8125,49768,1,-1,5,0,0,379.94005,13.22602,13010,10395.5,13170.9,10485.2
405/647,13116.6,10436.9,13189.4,10493.8,4322.43506,29500.27148,333.51013,88.19455,1.14513,2689.10254,33767.96875,25707,1,-1,-2,0,0,500.52226,14.06739,13116.6,10436.9,13189.4,10493.8
405/647,13106.8,10446.7,13169.7,10496.7,5581.9834,22356.05469,255.4839,-12.11889,1.06566,2770.71021,25402.20313,24251,1,-1,5,0,0,379.30847,11.57364,13106.8,10446.7,13169.7,10496.7
405/647,13120.3,10459,13161.2,10501.5,4588.40967,22738.15234,284.18866,11.97689,1.14878,3089.33911,24857.39063,16696,1,-1,7,0,0,385.79141,14.09369,13120.3,10459,13161.2,10501.5
405/647,13102.9,10453.1,13165.7,10503,5109.58203,27762.29688,297.57419,-79.06677,1.02785,2743.36157,29979.28125,24246,1,-1,-3,0,0,471.03456,12.34216,13102.9,10453.1,13165.7,10503
405/647,13169.7,10480.2,13169.2,10500.5,4389.85303,20646.26172,276.85727,-54.99761,1.10269,3010.51001,24542.01563,1967,1,-1,8,0,0,350.29893,14.51404,13169.7,10480.2,13169.2,10500.5
405/647,13123.7,10468.8,13169.9,10504.4,4125.64355,35984.69531,377.02774,-16.5872,1.10368,3167.71191,38820.10938,17220,1,-1,6,0,0,610.54153,15.49949,13123.7,10468.8,13169.9,10504.4
405/647,13134.4,10476.9,13165,10507.6,6082.39209,25642.39648,262.12131,-73.08337,1.10393,3819.7793,28129.8125,13144,1,-1,-4,0,0,435.06685,11.97634,13134.4,10476.9,13165,10507.6
405/647,13086.1,10442.5,13167.7,10507.9,7611.0293,30676.53125,256.2959,60.7074,1.01747,2753.20068,34433.17188,30860,1,-1,-3,0,0,520.4795,9.01356,13086.1,10442.5,13167.7,10507.9
405/647,13086.4,10441.6,13170.4,10508.3,4896.46729,23950.92578,282.34491,71.46851,1.01742,2408.50098,27586.45313,30421,1,-1,5,0,0,406.36817,12.27446,13086.4,10441.6,13170.4,10508.3
405/647,13068,10423.1,13171.6,10510.6,3023.5481,12309.18848,257.58258,-51.46368,1.24957,2411.43799,17537.53906,38325,1,-1,10,0,0,208.84631,18.51172,13068,10423.1,13171.6,10510.6
405/647,13111.9,10458.5,13166.7,10510.7,10244.3252,56000.95313,298.48071,-30.89767,1.17125,3011.24292,61382.09375,22530,1,-1,5,0,0,950.15137,7.29466,13111.9,10458.5,13166.7,10510.7
405/647,13091.8,10455.4,13163.3,10511.1,7438.64697,53569.73047,342.58865,-70.96633,1.08969,2668.43872,57094.5,24728,1,-1,5,0,0,908.90155,8.994,13091.8,10455.4,13163.3,10511.1
405/647,13103.9,10455.5,13162.7,10511.1,6418.26709,26118.88281,257.53049,77.08141,1.07592,2929.6792,30274.71875,22969,1,-1,5,0,0,443.15125,10.5097,13103.9,10455.5,13162.7,10511.1
405/647,13041.6,10419.8,13164.1,10511.3,3610.63159,22294.4043,317.2244,32.01749,1.17617,2306.35571,25484.57031,46564,1,-1,9,0,0,378.26247,15.55193,13041.6,10419.8,13164.1,10511.3
405/647,13118.2,10476.2,13164.4,10511.9,3449.14575,24074.25,337.27243,0.06532,1.11569,3256.3335,27413.65625,17227,1,-1,5,0,0,408.46058,18.36917,13118.2,10476.2,13164.4,10511.9
