Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,14200.6,15329.5,14279.2,15398.6,3426.34351,26162.97266,352.7673,53.20833,1.16052,2659.88989,28665.39844,28514,1,-1,5,0,0,443.89931,17.09508,14200.6,15329.5,14279.2,15398.6
405/647,14179.8,15301.1,14279.8,15392.4,4553.48584,32250.94922,339.75003,52.6918,1.0391,2575.58521,38874.32813,40529,1,-1,-3,0,0,547.19218,13.25897,14179.8,15301.1,14279.8,15392.4
405/647,14227.3,15333.8,14281.4,15390.5,4069.25146,31145.51563,353.18378,90,1.26551,3112.18994,34886.6875,21837,1,-1,10,0,0,528.43662,15.59967,14227.3,15333.8,14281.4,15390.5
405/647,14256.2,15353.8,14282,15397.5,6814.76318,47190.46484,335.94019,-60.11859,1.0475,3710.87744,50139,14116,1,-1,5,0,0,800.66646,10.70309,14256.2,15353.8,14282,15397.5
405/647,14182.4,15313.3,14273.5,15399.2,3364.2627,23176.03516,335.06946,53.18058,1.0589,2472.46753,25442.09375,36508,1,-1,-4,0,0,393.22084,16.92231,14182.4,15313.3,14273.5,15399.2
405/647,14238,15368.9,14259,15420.6,4325.75049,32345.52539,349.08936,-1.57642,1.18916,3657.98926,35018.53125,12591,1,-1,10,0,0,548.79683,15.71413,14238,15368.9,14259,15420.6
405/647,14228.7,15370.7,14259.6,15409.4,3333.00586,28254.91016,371.69708,29.24271,1.14748,3349.43921,29989.48438,15799,1,-1,5,0,0,479.39258,19.12428,14228.7,15370.7,14259.6,15409.4
405/647,14162.5,15312.8,14262,15404,3135.72241,28281.26367,383.39005,-86.71416,1.2416,2491.73828,31090.82813,40553,1,-1,7,0,0,479.83972,18.00354,14162.5,15312.8,14262,15404
405/647,14237.4,15351.4,14271.2,15406.5,10045.17188,74000.58594,346.49673,20.94586,1.06755,3222.3667,78559.03125,18623,1,-1,5,0,0,1255.54574,7.49934,14237.4,15351.4,14271.2,15406.5
405/647,14242,15361.1,14272.8,15399.9,3661.70605,24348.6543,329.19708,13.08733,1.01094,3350.18872,26960.75,15804,1,-1,-2,0,0,413.11631,17.61932,14242,15361.1,14272.8,15399.9
405/647,14272.5,15389.8,14272.8,15407.9,3388.06714,28805.89258,372.24158,14.15396,1.08341,3557.2041,32627,1783,1,-1,-3,0,0,488.74094,19.30079,14272.5,15389.8,14272.8,15407.9
405/647,14209.6,15354.5,14266.2,15409.1,3422.23682,24051.70703,338.43726,67.20545,1.00662,3206.14966,27140.67188,22372,1,-1,-2,0,0,408.0781,18.38515,14209.6,15354.5,14266.2,15409.1
405/647,14153.1,15318.5,14269.6,15409.3,3913.54199,17160.24023,267.32336,88.21313,1.15261,2521.01978,20119.03125,47624,1,-1,7,0,0,291.15265,15.05299,14153.1,15318.5,14269.6,15409.3
405/647,14235.4,15383.3,14266.1,15422.1,4318.25342,31992.02344,347.47778,87.38837,1.12934,3416.32227,35719.20313,15803,1,-1,6,0,0,542.79906,15.33924,14235.4,15383.3,14266.1,15422.1
405/647,14242.8,15374.8,14270.8,15418.8,5643.6001,41732.12109,347.15015,65.64142,1.002,3752.64844,44267.21875,14079,1,-1,-3,0,0,708.05638,12.59328,14242.8,15374.8,14270.8,15418.8
405/647,14261.2,15414.5,14262.7,15424.6,3849.39844,33599.95313,377.16653,64.98479,1.15354,2885.35889,37484.42188,2685,1,-1,7,0,0,570.08032,15.90357,14261.2,15414.5,14262.7,15424.6
405/647,14232.5,15363.7,14274.7,15410.1,8417.25098,52849.45313,319.88608,46.95626,1.00583,3579.8833,57423.71875,18487,1,-1,-4,0,0,896.68082,8.90954,14232.5,15363.7,14274.7,15410.1
405/647,14193.7,15359.4,14275.7,15424.9,4279.50195,31319.88477,345.36133,55.07294,1.081,2610.56519,33329.30469,30878,1,-1,5,0,0,531.39509,14.03109,14193.7,15359.4,14275.7,15424.9
405/647,14242.5,15391.4,14274.8,15429.6,9598.7373,62061.10938,324.61081,-72.5099,1.04036,3453.81836,65578.90625,15748,1,-1,5,0,0,1052.97222,7.93754,14242.5,15391.4,14274.8,15429.6
405/647,14221.7,15365.8,14276.7,15408.5,5601.4873,30552.84375,298.14969,-81.58034,1.29211,3143.83691,33639.98438,20035,1,-1,5,0,0,518.38093,11.96266,14221.7,15365.8,14276.7,15408.5
405/647,14236,15368.7,14277.5,15415.8,9333.74902,67177.71875,342.48755,-77.55064,1.07869,3079.32617,70455.01563,18498,1,-1,-3,0,0,1139.7842,7.84268,14236,15368.7,14277.5,15415.8
405/647,14175.3,15309.7,14278,15399.2,4282.31592,17430.875,257.56122,27.26385,1.18581,3172.55151,32562.96875,38644,1,-1,10,0,0,295.74443,15.14108,14175.3,15309.7,14278,15399.2
405/647,14165.2,15317,14281.4,15407.6,4526.00537,18601.47852,258.80725,0.12878,1.00651,2524.15771,21874.27344,47679,1,-1,6,0,0,315.60571,13.34257,14165.2,15317,14281.4,15407.6
405/647,14240.9,15365.1,14282.4,15412.2,10927.59375,76153.94531,337.01108,-67.01973,1.05247,3064.26904,79041.8125,18499,1,-1,5,0,0,1292.08114,6.94576,14240.9,15365.1,14282.4,15412.2
405/647,14238.4,15374.1,14280,15421.1,8005.67627,54197.98828,332.16418,81.47114,1.11982,3188.27222,57894.65625,18497,1,-1,5,0,0,919.56101,8.94639,14238.4,15374.1,14280,15421.1
405/647,14277.5,15420.7,14279.7,15430.6,7397.66748,49486.13672,330.18292,-19.1693,1.05571,3243.79248,54283.17188,5286,1,-1,5,0,0,839.61644,9.58458,14277.5,15420.7,14279.7,15430.6
405/647,14238.3,15388,14280.5,15434.5,7736.78369,58519.51953,351.09964,73.30821,1.11679,3218.02271,61836.89063,18488,1,-1,5,0,0,992.88313,9.20655,14238.3,15388,14280.5,15434.5
405/647,14237.4,15388,14279.3,15434.7,8622.6123,50197.48047,308.02203,30.16237,1.01014,3284.93408,52957.23438,18492,1,-1,5,0,0,851.68559,8.52873,14237.4,15388,14279.3,15434.7
405/647,14241,15366.3,14283.1,15412.8,3278.72095,29894.92773,385.48434,-16.29494,1.2554,3002.74634,32331.42188,18489,1,-1,8,0,0,507.21827,18.5851,14241,15366.3,14283.1,15412.8
405/647,14255.9,15345.4,14285,15387.9,3153.25195,19313.98633,315.94888,66.62838,1.08792,3494.68311,22781.53125,13955,1,-1,6,0,0,327.69461,20.48988,14255.9,15345.4,14285,15387.9
405/647,14269.4,15365.6,14283.6,15395.7,6275.36523,37314.125,311.29874,-82.38375,1.04223,2782.00342,41099.82813,11266,1,-1,-2,0,0,633.09756,10.45976,14269.4,15365.6,14283.6,15395.7
405/647,14261,15391.5,14284.7,15435.7,4106.44531,25686.00781,319.28278,-84.47789,1.02928,3712.25635,29387.4375,12318,1,-1,-5,0,0,435.80679,16.56981,14261,15391.5,14284.7,15435.7
405/647,14259.5,15381.1,14285,15421.9,4990.84912,35553.73438,340.7341,28.26547,1.23214,3644.81934,38254.85938,13670,1,-1,6,0,0,603.22955,13.85733,14259.5,15381.1,14285,15421.9
405/647,14251,15355.7,14285.2,15398,4620.15869,26952.6543,308.34192,14.85263,1.07883,3811.97144,31298.40625,13388,1,-1,-5,0,0,457.2976,15.0982,14251,15355.7,14285.2,15398
405/647,14283,15401.3,14285.3,15411.2,7450.5835,38659.24609,290.79825,-75.10605,1.0205,3250.13867,43192.20313,5290,1,-1,-3,0,0,655.91983,9.5734,14283,15401.3,14285.3,15411.2
405/647,14273.4,15430,14274.9,15440.5,4245.34668,30149.78906,340.20898,-52.17907,1.04563,3051.31787,33258.42188,2674,1,-1,-2,0,0,511.54243,14.93813,14273.4,15430,14274.9,15440.5
405/647,14169.2,15391.3,14257.1,15467.7,3216.60522,28076.81836,377.16843,-59.57297,1.00095,2573.00708,31652.65625,32701,1,-1,-4,0,0,476.37095,17.82407,14169.2,15391.3,14257.1,15467.7
405/647,14188.1,15430.7,14258.9,15492.1,6455.96387,47771.06641,347.2659,-17.36069,1.06843,2707.1875,51921.8125,26157,1,-1,7,0,0,810.51735,10.10633,14188.1,15430.7,14258.9,15492.1
405/647,14163.1,15405.7,14257.6,15492.6,3798.32129,23351.17969,316.53284,76.25419,1.0199,2836.25146,26286.67188,37085,1,-1,-4,0,0,396.19246,16.03736,14163.1,15405.7,14257.6,15492.6
405/647,14210.2,15427.7,14262,15481.7,4255.38477,38149.83203,382.24088,22.07027,1.01479,2794.40771,40533.01563,26522,1,-1,-6,0,0,647.27676,14.41404,14210.2,15427.7,14262,15481.7
405/647,14210.9,15441.1,14262.6,15495.1,5931.92041,41904.96875,339.30896,-26.13836,1.15498,2997.52466,45010.29688,26523,1,-1,5,0,0,710.98903,11.18943,14210.9,15441.1,14262.6,15495.1
405/647,14183.5,15404.6,14265.5,15467.6,3365.27002,17419.93359,290.45142,65.16138,1.20763,2621.61475,21691.875,31461,1,-1,-6,0,0,295.55879,17.33909,14183.5,15404.6,14265.5,15467.6
405/647,14159.1,15397.7,14272,15478,3314.5708,17298.01172,291.63837,59.88586,1.02336,2538.25024,20705.73438,41985,1,-1,-4,0,0,293.49018,17.35951,14159.1,15397.7,14272,15478
405/647,14161.3,15385,14264.2,15479,3036.81348,13259.82715,266.75961,-87.52864,1.10806,2662.67236,16567.05469,41078,1,-1,-4,0,0,224.97551,19.1189,14161.3,15385,14264.2,15479
405/647,14251.9,15470.9,14268.7,15484.7,3122.08252,12903.82617,259.53583,-33.39703,1.04493,2643.48535,15692.21875,9119,1,-1,-3,0,0,218.93535,18.6232,14251.9,15470.9,14268.7,15484.7
405/647,14250.8,15469.2,14271.7,15486.4,5742.8252,52371.91016,385.51974,0.34916,1.15886,2785.37134,55887.79688,7917,1,-1,7,0,0,888.57849,11.19088,14250.8,15469.2,14271.7,15486.4
405/647,14206.5,15445,14267.4,15494.9,4080.49805,27984.20898,334.3183,-70.11688,1.10699,2974.12695,31281.78125,24173,1,-1,6,0,0,474.79968,15.31979,14206.5,15445,14267.4,15494.9
405/647,14182.6,15418.7,14270.5,15495.2,5255.83252,37682.39453,341.82886,-76.01389,1.02984,2792.09497,41340.34375,32700,1,-1,-3,0,0,639.34588,12.08261,14182.6,15418.7,14270.5,15495.2
405/647,14208.3,15434.9,14279,15496.3,5572.79053,35630.13281,322.79932,12.86188,1.15826,2800.26147,39201.1875,26158,1,-1,5,0,0,604.52577,11.53773,14208.3,15434.9,14279,15496.3
405/647,14198.3,15465.3,14258.8,15500.1,5249.22607,32915.67969,319.67892,23.13081,1.25355,3097.51318,36648.85938,19503,1,-1,7,0,0,558.47046,12.54622,14198.3,15465.3,14258.8,15500.1
405/647,14147.5,15409.2,14260.3,15503.1,4432.73242,29546.6543,329.59351,42.23993,1.01163,2682.89526,32604.125,43036,1,-1,-2,0,0,501.30922,13.76276,14147.5,15409.2,14260.3,15503.1
405/647,14187.3,15418.8,14261.6,15498.5,3797.92749,23728.95313,319.09955,-0.01941,1.13982,2806.9021,26172.79688,32332,1,-1,7,0,0,402.60203,15.97514,14187.3,15418.8,14261.6,15498.5
405/647,14187.5,15423.8,14261.7,15503.5,3280.90039,21176.89258,324.33575,-16.96427,1.13733,2541.35059,25462.82031,32330,1,-1,7,0,0,359.30198,17.48181,14187.5,15423.8,14261.7,15503.5
405/647,14200.4,15460.2,14261.4,15510,4466.46582,26230.59375,309.37289,39.21578,1.02176,2965.51147,28145.9375,24174,1,-1,-3,0,0,445.04661,14.18314,14200.4,15460.2,14261.4,15510
405/647,14264.2,15493.2,14265.7,15503.9,4046.65991,30206.42773,348.78802,-76.19278,1.04724,3031.91138,32562.34375,5740,1,-1,-2,0,0,512.5034,15.52805,14264.2,15493.2,14265.7,15503.9
405/647,14207.7,15467.6,14268.2,15502.5,4320.27002,21932.88281,287.64221,35.26601,1.00703,3080.83862,24893.90625,19504,1,-1,-4,0,0,372.12864,14.821,14207.7,15467.6,14268.2,15502.5
405/647,14187.9,15433.7,14269.8,15496.7,3806.32275,30936.19336,363.94928,66.04638,1.04041,2802.44946,33820.96875,31462,1,-1,-3,0,0,524.88511,15.89697,14187.9,15433.7,14269.8,15496.7
405/647,14210.1,15447.2,14273.2,15506.3,6069.95117,38544.83203,321.69974,-32.536,1.20288,3078.29346,42028.625,24031,1,-1,5,0,0,653.9786,11.08931,14210.1,15447.2,14273.2,15506.3
405/647,14253,15495.5,14267.9,15510.6,7711.46191,54452.70313,339.23572,22.63355,1.00655,3131.54321,58107.375,9275,1,-1,-3,0,0,923.88268,9.16336,14253,15495.5,14267.9,15510.6
405/647,14191,15444.5,14263.9,15510.6,5176.6626,28977.95898,302.04327,-1.58541,1.00581,2955.78101,31714.73438,27426,1,-1,-4,0,0,491.66034,12.51154,14191,15444.5,14263.9,15510.6
405/647,14226,15456,14277.4,15509.7,6460.76025,54274.63281,370.01291,-70.84528,1.17665,2909.74536,57455.48438,26526,1,-1,6,0,0,920.86141,10.31299,14226,15456,14277.4,15509.7
405/647,14251.3,15458.2,14277.9,15499.9,8814.94141,59540.83594,331.78589,0,1.10263,4011.42798,62422.03125,13578,1,-1,5,0,0,1010.2115,8.88134,14251.3,15458.2,14277.9,15499.9
405/647,14165,15408.4,14277.8,15502.3,3325.15186,22044.97461,328.70724,9.08749,1.11994,2602.17065,26004.64063,43038,1,-1,10,0,0,374.03047,17.42684,14165,15408.4,14277.8,15502.3
405/647,14255,15457.4,14280.3,15503.7,4448.97998,35145.28516,358.80917,-17.22593,1.10164,3610.84717,38321.48438,12672,1,-1,5,0,0,596.29951,15.24982,14255,15457.4,14280.3,15503.7
405/647,14273.9,15487.2,14279.9,15508.9,12449.03906,82687.41406,329.01221,41.40781,1.10334,3174.76733,87288.40625,4298,1,-1,5,0,0,1402.93255,6.36097,14273.9,15487.2,14279.9,15508.9
