Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,20171.7,11452.9,20130.7,11727,3638.49512,16146.17969,268.92688,58.53845,1.06644,2969.74341,17465.57813,18391,1,-1,-2,0,0,273.94739,16.99948,20171.7,11452.9,20130.7,11727
405/647,20178.9,11448.8,20138,11722.9,3450.96582,19901.31055,306.57077,38.99438,1.0965,2867.92285,22323.78125,18389,1,-1,5,0,0,337.65957,17.51916,20178.9,11448.8,20138,11722.9
405/647,20191.9,11449.1,20150.9,11723.2,3343.0708,20125.88867,313.23117,0,1.03284,2979.00537,23815.73438,18395,1,-1,10,0,0,341.46992,18.26974,20191.9,11449.1,20150.9,11723.2
405/647,20183.4,11460.2,20142.4,11734.4,3127.81299,20018.46875,322.96487,36.61972,1.1944,2861.42358,23097.25,18394,1,-1,5,0,0,339.64735,19.06928,20183.4,11460.2,20142.4,11734.4
405/647,20167.2,11510.8,20151.1,11734.4,3180.54346,15626.18457,282.96716,-2.00234,1.14255,2801.98706,19008.64063,16044,1,-1,5,0,0,265.12479,18.68869,20167.2,11510.8,20151.1,11734.4
405/647,20098.1,11651.2,20154.2,11735.3,8074.46826,46609.29688,306.7182,8.07967,1.12125,3088.19849,49500.28125,6191,1,-1,5,0,0,790.80596,8.82484,20098.1,11651.2,20154.2,11735.3
405/647,20139.4,11536.8,20149.5,11736.8,2411.43066,16701.17383,335.9668,-82.13234,1.02566,2945.73438,19681.01563,11910,1,-1,10,0,0,283.36381,24.3531,20139.4,11536.8,20149.5,11736.8
405/647,20097.6,11606.8,20133.6,11739.2,2698.01318,14539.80469,296.35855,7.92967,1.17579,2994.09399,17434.39063,8821,1,-1,5,0,0,246.6925,22.18633,20097.6,11606.8,20133.6,11739.2
405/647,20152.7,11519.8,20136.7,11743.4,3037.26147,18735.31641,317.06598,-81.57443,1.11635,2664.76831,21116.35156,16043,1,-1,-2,0,0,317.87649,19.04956,20152.7,11519.8,20136.7,11743.4
405/647,20088.2,11658.8,20144.4,11742.6,4602.77539,25286.84766,299.22488,23.50213,1.1159,3064.46606,27927.15625,6179,1,-1,5,0,0,429.03436,13.99671,20088.2,11658.8,20144.4,11742.6
405/647,20116.6,11725.4,20154.3,11730.1,3136.86353,17189.86523,298.84683,-86.86433,1.10227,3064.21729,20335.35938,1840,1,-1,5,0,0,291.65529,19.56024,20116.6,11725.4,20154.3,11730.1
405/647,20095,11634.5,20155.8,11701.3,2448.8457,12531.19629,288.78577,-9.96585,1.20433,3178.09717,15364.23438,5262,1,-1,5,0,0,212.61305,24.82925,20095,11634.5,20155.8,11701.3
405/647,20180.7,11470.7,20139.8,11744.8,2720.77222,23268.97656,373.3385,-3.32489,1.03528,2818.09546,26643.32813,18393,1,-1,5,0,0,394.79774,21.42109,20180.7,11470.7,20139.8,11744.8
405/647,20195.4,11385.7,20156.5,11658.2,4181.57715,15047.08496,242.16777,35.41862,1.09492,2923.82056,18849.79688,18164,1,-1,5,0,0,255.29938,15.03971,20195.4,11385.7,20156.5,11658.2
405/647,20142.8,11629,20156.8,11628.5,12198.85742,66084.04688,297.13168,-7.49478,1.08832,3165.80078,70333.76563,893,1,-1,5,0,0,1121.2282,6.48044,20142.8,11629,20156.8,11628.5
405/647,20101.2,11644.7,20157.3,11728.6,4960.60986,35305.26172,340.57474,72.50204,1.0689,2767.33691,39456.48438,6181,1,-1,5,0,0,599.01378,12.64329,20101.2,11644.7,20157.3,11728.6
405/647,20098.9,11577.4,20158.9,11641.7,7639.60254,43039.77734,303.01202,83.18558,1.03299,3260.38916,45964.9375,5055,1,-1,-5,0,0,730.24299,9.3779,20098.9,11577.4,20158.9,11641.7
405/647,20158.2,11738.7,20158.2,11738.7,2353.43359,7255.46826,224.15167,6.08086,1.01456,3478.49072,11214.95313,17,1,-1,-3,0,0,123.10135,26.86727,20158.2,11738.7,20158.2,11738.7
405/647,20099.7,11561,20159.6,11625.3,7573.41455,43972.86328,307.61444,32.96065,1.00375,3271.2771,48020.42188,5057,1,-1,-3,0,0,746.07438,9.44884,20099.7,11561,20159.6,11625.3
405/647,20160,11678.4,20160,11678.4,2145.79419,11892.42676,300.5394,13.53375,1.04927,2850,20114,476,1,-1,-3,0,0,201.77524,26.76313,20160,11678.4,20160,11678.4
405/647,20126.2,11588.9,20160.6,11724.4,3327.29663,22484.55078,331.86127,-81.01176,1.23462,2881.24976,25472.76563,8991,1,-1,-5,0,0,381.48863,18.09498,20126.2,11588.9,20160.6,11724.4
405/647,20127.1,11591.1,20160.6,11728.4,6809.76074,22107.58984,230.0197,-38.6293,1.16218,3206.70117,25015.64063,9086,1,-1,5,0,0,375.09284,10.35799,20127.1,11591.1,20160.6,11728.4
405/647,20202.5,11467.6,20161.6,11741.8,3070.59424,17875.01172,308.01523,58.47185,1.17583,2915.84766,21514.46875,18388,1,-1,-3,0,0,303.27996,19.54259,20202.5,11467.6,20161.6,11741.8
405/647,20104,11663.3,20160,11747.5,5113.54932,29229.19922,305.21613,0,1.11054,3068.60815,32665.20313,6192,1,-1,8,0,0,495.92305,12.80005,20104,11663.3,20160,11747.5
405/647,20104.2,11731.4,20145.2,11748,2729.57568,13256.25098,281.3345,78.99551,1.13928,2959.94653,15708.625,2497,1,-1,-2,0,0,224.91483,21.87629,20104.2,11731.4,20145.2,11748
405/647,20184.6,11484.4,20143.7,11758.5,4121.14258,22285.16406,296.86523,44.78216,1.09355,2920.99854,25449.07813,18390,1,-1,-4,0,0,378.10569,15.12946,20184.6,11484.4,20143.7,11758.5
